Id,SalePrice
2735,146458.4761086828
2736,133700.8247643391
2737,117979.14353913623
2738,136715.1340397832
2739,160559.33679398143
2740,128433.37113622493
2741,154250.6227083347
2742,153112.9281089502
2743,154109.99261595545
2744,154259.06145303618
2745,131776.59485768087
2746,135626.62074450124
2747,162794.27729798132
2748,125532.14792583
2749,130395.11693835855
2750,123335.04174962347
2751,133209.70334557717
2752,195395.12619005228
2753,137354.13979786573
2754,173573.10671128213
2755,142873.47604274302
2756,83947.72284084951
2757,73849.5439419569
2758,76949.69306890611
2759,151095.49134889047
2760,120377.17797725585
2761,146255.0228248516
2762,149162.91670803333
2763,177336.8407063071
2764,155538.71129811168
2765,276967.3282914254
2766,134804.1141926761
2767,82744.26657577419
2768,131666.5828846172
2769,141807.7485348852
2770,135858.84515816925
2771,101481.59679705092
2772,122210.02682966583
2773,162575.49095530884
2774,148698.22501957172
2775,100362.13246189413
2776,142934.72409735678
2777,152454.00638265876
2778,94283.58720328
2779,121028.93560146658
2780,96468.4827688186
2781,93407.25234226184
2782,105050.50672923813
2783,104938.39761622468
2784,117175.03530059099
2785,140013.64339146018
2786,67227.07557550326
2787,127587.6547450824
2788,83578.07384231851
2789,169397.10926404572
2790,89273.06804905116
2791,117981.14735340764
2792,64860.73174094293
2793,137120.61652445272
2794,105301.53615103273
2795,120845.31626215814
2796,100827.90703230654
2797,220660.96980593857
2798,101117.01299975134
2799,95764.77883203668
2800,76512.21535409667
2801,106937.37866266898
2802,133320.22950403628
2803,170441.14393992117
2804,119095.4211642736
2805,90091.80521904159
2806,92917.71584268712
2807,163172.12488216616
2808,142722.4771879384
2809,128049.82776535202
2810,124868.03287238583
2811,156089.66299317908
2812,163550.4630861858
2813,156694.6604082973
2814,159346.3040544739
2815,85773.62585774096
2816,239200.152043058
2817,154944.8982782168
2818,127169.74513368435
2819,187103.28743526147
2820,148811.85712748815
2821,91439.21747594426
2822,182857.92526585804
2823,301183.3375465656
2824,169234.18646108473
2825,132731.87436597355
2826,123349.43188863981
2827,140943.80702508928
2828,247167.8520833239
2829,192566.6054991046
2830,230972.62925054814
2831,169132.43075559786
2832,244030.20280786918
2833,325347.5524264324
2834,231051.1433797573
2835,218811.33410512356
2836,187932.16288080154
2837,157345.61116148107
2838,144138.00313548942
2839,171266.22263733356
2840,205422.89967645958
2841,210188.29602180969
2842,237559.8530893895
2843,145545.14263127572
2844,178824.22785717386
2845,116331.7122245981
2846,212909.97227489267
2847,208937.79458573848
2848,220668.6675993805
2849,198301.42730581138
2850,275718.69396011176
2851,211520.33487970408
2852,249590.11196649895
2853,244629.8646365549
2854,137360.2381673401
2855,203243.9430680206
2856,203539.3861090834
2857,188271.492382765
2858,210502.32200984962
2859,111039.08053667471
2860,146335.60014897538
2861,136219.80083271582
2862,176728.38608128164
2863,138559.15293794798
2864,236688.64695798996
2865,140320.8299858289
2866,134456.27667299384
2867,96490.3481493757
2868,104568.8569726408
2869,83397.70521113761
2870,121894.58655265719
2871,85510.08590821816
2872,53396.21874033282
2873,93439.06583942425
2874,141705.05328950123
2875,98237.13081567582
2876,146982.41688425824
2877,147198.86742981494
2878,164334.751782509
2879,139026.91832943505
2880,108627.25066465444
2881,149304.85763242628
2882,192086.65826500105
2883,214743.22698422853
2884,198765.72935541088
2885,188500.77115925474
2886,233574.94099706563
2887,90986.01267517333
2888,138770.9636964704
2889,60168.32886264187
2890,77872.50652710116
2891,142584.08684956265
2892,43395.53005279106
2893,73485.12199343712
2894,64489.55670103474
2895,363739.46639462834
2896,296600.4150846993
2897,206530.6647509851
2898,137617.7872122908
2899,208752.03615142245
2900,156836.2298028614
2901,209141.93398613736
2902,180643.19692759486
2903,323859.54566546966
2904,353943.9212537233
2905,75661.61319140214
2906,196258.20311388432
2907,110660.52271125362
2908,120604.63177991043
2909,143268.22158695397
2910,79167.01724482272
2911,86049.77991034191
2912,133305.22002835016
2913,77941.0466783418
2914,84618.06431582363
2915,87616.61767768409
2916,80329.62394903613
2917,156048.75540000264
2918,123652.00736871356
2919,212104.14626806363
